ID_pedido,años_experiencia_colaborador,clasificacion_colaborador,latitud_tienda,longitud_tienda,latitud_entrega,longitud_entrega,fecha_pedido,hora_pedido,hora_retirada,clima,trafico,vehiculo,area,categoria_producto,tiempo_entrega
jtsd466670552,15,4.8,19.055831,72.833984,19.115831,72.893984,2022-03-15,19:50:00,20:05:00,Nublado,Congestion,Motocicleta,Metropolitano,,110
enww399699472,9,4.9,12.337928,76.617889,12.407928,76.687889,2022-03-02,21:15:00,21:20:00,,Congestion,Motocicleta,Metropolitano,,215
rvns240114667,7,4.7,23.351489,85.324253,23.421489,85.394253,2022-03-31,19:35:00,19:45:00,,Congestion,Motocicleta,Metropolitano,,210
fvko144254933,8,3.9,22.728163,75.884212,22.808163,75.964212,2022-03-06,19:10:00,19:20:00,Lluvioso,Congestion,Motocicleta,Metropolitano,,210
jocn049365284,9,4.7,13.026286,80.275235,13.056286,80.305235,2022-03-21,21:20:00,21:30:00,,Congestion,Motocicleta,Metropolitano,,170
atgc248887447,12,4.7,26.766536,75.837333,26.786536,75.857333,2022-03-01,09:50:00,10:05:00,Tormenta,Bajo,Motocicleta,Metropolitano,Deportes,85
jexa898688264,13,4.6,21.149834,72.778666,21.179834,72.808666,2022-03-24,20:35:00,20:40:00,Lluvioso,Congestion,Scooter,Metropolitano,,125
cmvs014428179,8,4.3,12.3085,76.665808,12.3985,76.755808,2022-04-04,21:15:00,21:25:00,Tormenta,Congestion,Motocicleta,,Ropa,270
ntme294239634,9,4.9,21.149669,72.772629,21.219669,72.842629,2022-03-02,23:00:00,23:15:00,,Bajo,Motocicleta,Metropolitano,Electrónicos,105
tryr235168039,14,4.0,17.411028,78.329645,17.451028,78.369645,2022-04-01,15:00:00,15:10:00,Nublado,Alto,Motocicleta,Metropolitano,,170
cpya420089193,14,4.1,26.482581,80.315628,26.572581,80.405628,2022-02-12,19:45:00,19:50:00,,Congestion,Motocicleta,Metropolitano,,180
opvd660426426,9,4.9,12.284747,76.625861,12.344747,76.685861,2022-04-05,17:45:00,17:55:00,Soleado,Medio,Motocicleta,Metropolitano,Cosméticos,85
ecar963502319,17,4.7,26.911378,75.789034,26.921378,75.799034,2022-03-03,09:00:00,09:10:00,Soleado,Bajo,Motocicleta,Metropolitano,Electrónicos,80
pbmy587069805,9,4.7,13.02978,80.208812,13.10978,80.288812,2022-04-06,20:00:00,20:05:00,Soleado,Congestion,,Metropolitano,,135
wasv461278289,17,4.5,12.323194,76.630583,12.363194,76.670583,2022-03-17,12:50:00,12:55:00,,Alto,Motocicleta,Metropolitano,,130
byhp076235734,16,4.6,18.563934,73.915367,18.653934,74.005367,2022-03-31,21:40:00,21:55:00,,Congestion,Motocicleta,Metropolitano,,230
ohfh963147472,8,5.0,22.569367,88.433187,22.629367,88.493187,2022-02-17,19:55:00,20:05:00,Soleado,Congestion,Motocicleta,Metropolitano,Deportes,145
nkmh560985800,14,4.8,12.949934,77.699386,13.009934,77.759386,2022-03-09,19:35:00,19:40:00,Tormenta,Congestion,Motocicleta,Metropolitano,,115
gvea147758996,12,5.0,21.175975,72.795503,21.255975,72.875503,2022-03-27,22:35:00,22:50:00,Tormenta,Bajo,Scooter,Urbano,Deportes,55
cypx969023715,14,4.9,22.725835,75.887648,22.835835,75.997648,2022-03-25,17:10:00,17:25:00,Lluvioso,Medio,Motocicleta,Metropolitano,,140
oamt174420009,12,4.8,18.536562,73.896485,18.596562,73.956485,2022-03-11,19:35:00,19:40:00,Nublado,Congestion,Motocicleta,Metropolitano,Electrónicos,125
vmgc964372188,12,4.7,23.416792,85.316842,23.436792,85.336842,2022-03-03,10:30:00,10:45:00,Tormenta,Bajo,Motocicleta,Metropolitano,,55
jnge623681084,17,4.9,30.89286,75.822199,30.92286,75.852199,2022-02-15,18:10:00,18:20:00,,Medio,Scooter,Metropolitano,Electrónicos,130
kzvx918950241,16,4.3,12.310972,76.659264,12.330972,76.679264,2022-03-07,10:10:00,10:25:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,115
rlgt572766152,11,4.0,26.913987,75.752891,26.993987,75.832891,2022-03-18,17:50:00,18:05:00,,Medio,Motocicleta,Metropolitano,,195
lvnz878892159,17,4.5,11.001753,76.986241,11.021753,77.006241,2022-04-03,08:50:00,09:00:00,,Bajo,Motocicleta,,,55
zhyo265634674,12,3.9,22.310237,73.158921,22.390237,73.238921,2022-04-06,19:55:00,20:10:00,Lluvioso,Congestion,,Metropolitano,,160
ezxe128319748,9,4.8,12.933284,77.615428,13.003284,77.685428,2022-03-06,17:55:00,18:10:00,,Medio,Motocicleta,Metropolitano,,215
kifq556800414,15,4.7,12.297954,76.665169,12.337954,76.705169,2022-03-19,15:30:00,15:40:00,,Medio,Scooter,Metropolitano,Cosméticos,65
carl757119263,11,4.7,12.352058,76.60665,12.362058,76.61665,2022-03-21,09:40:00,09:50:00,,Bajo,,Metropolitano,,125
ywqd911535741,15,5.0,13.086438,80.220672,13.146439,80.280672,2022-03-19,18:20:00,18:25:00,,Medio,Motocicleta,Metropolitano,Ropa,135
ppqt362000534,13,4.5,17.429585,78.392621,17.469585,78.432621,2022-03-28,15:35:00,15:50:00,,Medio,Scooter,Metropolitano,,145
czis944259836,11,4.1,12.978453,77.643685,13.048453,77.713685,2022-03-29,18:15:00,18:30:00,Tormenta,Medio,Motocicleta,Metropolitano,,165
ibwr067523869,16,4.7,13.044694,80.26147,13.084694,80.30147,2022-03-17,16:55:00,17:00:00,,Medio,Motocicleta,Urbano,,19
fyao616279169,7,4.4,12.98041,77.640489,13.11041,77.770489,2022-03-29,18:10:00,18:15:00,Soleado,Medio,Motocicleta,Metropolitano,,165
bfvj522482572,17,4.8,0.0,0.0,0.06,0.06,2022-03-21,19:15:00,19:20:00,,Congestion,Motocicleta,Metropolitano,,140
zeaw181992534,17,4.8,26.846156,75.8023,26.926156,75.8823,2022-03-04,18:25:00,18:35:00,,Medio,,,Cosméticos,75
tkua467465647,12,4.6,25.449659,81.839744,25.479659,81.869744,2022-02-15,20:30:00,20:45:00,Lluvioso,Congestion,Scooter,Metropolitano,,145
ljgp550489562,14,4.9,26.911927,75.797282,27.051927,75.937282,2022-03-29,22:55:00,23:00:00,Lluvioso,Bajo,Scooter,Metropolitano,,90
hnoc705310037,15,5.0,10.020683,76.310631,10.030683,76.320631,2022-02-13,10:55:00,11:00:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,70
lzkv724137602,10,4.7,12.935662,77.61413,12.975662,77.65413,2022-04-03,16:00:00,16:15:00,,Medio,Motocicleta,Metropolitano,,150
qpqb113436782,11,4.9,15.585658,73.743606,15.625658,73.783606,2022-02-13,14:50:00,15:05:00,Soleado,Alto,Motocicleta,Metropolitano,Juguetes,140
teij116088130,15,4.7,0.0,0.0,0.13,0.13,2022-03-16,20:20:00,20:25:00,,Congestion,Motocicleta,Metropolitano,Cosméticos,195
zutg690542042,12,4.9,17.429585,78.392621,17.519585,78.482621,2022-04-02,19:00:00,19:15:00,Nublado,Medio,Motocicleta,Metropolitano,,150
qphf884454355,9,4.8,26.766536,75.837333,26.896536,75.967333,2022-03-20,18:15:00,18:20:00,Tormenta,Medio,Motocicleta,Metropolitano,,180
fcib257172141,9,4.4,26.846156,75.8023,26.986156,75.9423,2022-03-29,23:35:00,23:50:00,,Bajo,Motocicleta,Metropolitano,,185
fium151549195,14,4.7,26.913987,75.752891,27.053987,75.892891,2022-03-04,19:35:00,19:40:00,Nublado,Congestion,Motocicleta,Metropolitano,,215
vvnq162473052,12,4.6,22.310526,73.170937,22.420526,73.280937,2022-03-27,23:35:00,23:45:00,Soleado,Bajo,Scooter,,,145
hhem665543827,17,4.8,0.0,0.0,0.03,0.03,2022-02-11,18:00:00,18:15:00,Lluvioso,Medio,Scooter,Metropolitano,,125
zfgf746938367,10,4.7,12.972532,77.608179,13.022532,77.658179,2022-03-09,18:10:00,18:25:00,,Medio,,Urbano,Libros,75
nfdj333236314,10,4.0,19.103249,72.846749,19.193249,72.936749,2022-03-12,21:10:00,21:15:00,,Congestion,Motocicleta,Metropolitano,Ropa,195
zfxe533340329,9,4.6,17.426228,78.407495,17.506228,78.487495,2022-04-04,23:40:00,23:50:00,,Bajo,Motocicleta,Metropolitano,Ropa,100
kwmv603335255,10,4.6,26.471617,80.313564,26.491617,80.333564,2022-02-11,11:00:00,11:10:00,,Bajo,Motocicleta,Metropolitano,,75
gopn683041817,16,4.8,19.866969,75.318894,19.976969,75.428894,2022-02-18,22:45:00,23:00:00,Tormenta,Bajo,Motocicleta,Metropolitano,,80
ppri902151840,8,4.7,18.593481,73.785901,18.603481,73.795901,2022-03-19,11:00:00,11:15:00,Soleado,Bajo,Scooter,Metropolitano,Ropa,95
libi732501950,13,4.9,12.906229,77.596791,12.986229,77.676791,2022-03-02,23:25:00,23:40:00,,Bajo,Scooter,Metropolitano,,100
kdbu035077095,11,4.8,26.482581,80.315628,26.552581,80.385628,2022-02-14,21:00:00,21:10:00,Soleado,Congestion,Scooter,Metropolitano,Libros,125
mfol662804540,14,4.8,12.933298,77.614293,13.013298,77.694293,2022-03-27,19:30:00,19:40:00,Nublado,Congestion,Motocicleta,Metropolitano,,215
bdgu970232668,12,4.5,22.751857,75.866699,22.881857,75.996699,2022-03-04,22:55:00,23:05:00,,Bajo,Motocicleta,Urbano,Juguetes,75
odlo529484325,11,4.5,11.010375,76.95295,11.090375,77.03295,2022-04-06,20:25:00,20:40:00,Soleado,Congestion,Motocicleta,Urbano,,145
vxvr447893698,13,4.6,17.483216,78.552111,17.523216,78.592111,2022-03-26,12:35:00,12:50:00,Lluvioso,Alto,Motocicleta,Metropolitano,,70
fmhd254099683,17,4.8,27.160934,78.044095,27.220934,78.104095,2022-02-11,18:55:00,19:00:00,Soleado,Medio,Motocicleta,Metropolitano,Juguetes,55
evzr452255970,17,4.0,11.006686,76.951736,11.056686,77.001736,2022-03-28,22:45:00,22:50:00,Tormenta,Bajo,Motocicleta,Metropolitano,Ropa,95
hdgi344002220,12,4.9,0.0,0.0,0.08,0.08,2022-03-18,23:45:00,23:55:00,,Bajo,Motocicleta,Metropolitano,,145
ypdy132507323,12,4.7,25.457687,81.835585,25.497687,81.875585,2022-02-11,15:25:00,15:30:00,Nublado,Medio,Motocicleta,Urbano,,55
vpun175942482,17,4.8,19.12663,72.829976,19.13663,72.839976,2022-03-28,11:30:00,11:40:00,Soleado,Alto,Motocicleta,Metropolitano,Deportes,70
cdkz589624699,13,5.0,19.875016,75.322405,19.965016,75.412405,2022-02-16,22:35:00,22:45:00,,Bajo,Motocicleta,Urbano,Electrónicos,75
kiyg810534481,15,4.7,19.178321,72.834715,19.248321,72.904715,2022-03-16,23:35:00,23:45:00,Tormenta,Bajo,Motocicleta,Metropolitano,,16
pwbi898606991,8,4.8,13.026279,80.174568,13.046279,80.194568,2022-03-28,10:25:00,10:30:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,100
taqg748867597,7,4.9,17.455894,78.375467,17.485894,78.405467,2022-03-03,22:20:00,22:30:00,Lluvioso,Bajo,Motocicleta,Metropolitano,,130
dkgi875489081,14,4.9,21.149834,72.778666,21.209834,72.838666,2022-03-13,17:15:00,17:20:00,,Medio,Scooter,Metropolitano,Electrónicos,130
ubag651976139,10,4.4,11.022477,76.995667,11.092477,77.065667,2022-03-14,21:30:00,21:45:00,,Congestion,Motocicleta,Urbano,Deportes,215
zxtz236128998,15,4.6,22.310237,73.158921,22.370237,73.218921,2022-03-01,18:40:00,18:50:00,Tormenta,Medio,Motocicleta,Urbano,,125
hmju318251956,15,4.9,11.010375,76.95295,11.050375,76.99295,2022-03-21,15:10:00,15:20:00,,Medio,Motocicleta,Metropolitano,Deportes,140
ltwr528697521,10,4.5,22.745049,75.892471,22.835049,75.982471,2022-03-10,22:50:00,23:05:00,Lluvioso,Bajo,Scooter,Metropolitano,,85
jsku204560077,9,4.2,22.74806,75.8934,22.83806,75.9834,2022-03-20,19:30:00,19:40:00,,Congestion,Motocicleta,Metropolitano,,220
istj070213071,13,4.2,19.178321,72.834715,19.268321,72.924715,2022-04-06,20:30:00,20:35:00,Lluvioso,Congestion,Motocicleta,Metropolitano,,165
dahw022547497,12,4.5,12.979096,77.640625,13.009096,77.670625,2022-04-03,18:45:00,18:50:00,Soleado,Medio,Motocicleta,Metropolitano,Electrónicos,75
vvgj958702360,10,4.7,27.163303,78.057044,27.293303,78.187044,2022-02-12,23:10:00,23:20:00,,Bajo,Scooter,Metropolitano,,135
rabu202619192,17,4.7,26.482419,80.320939,26.502419,80.340939,2022-02-11,11:10:00,11:25:00,Nublado,Alto,Scooter,Metropolitano,,25
aeuj226729421,12,4.8,22.310237,73.158921,22.350237,73.198921,2022-04-05,13:50:00,13:55:00,Soleado,Alto,Motocicleta,Metropolitano,,90
rbiv368919286,16,4.9,22.307898,73.167788,22.367898,73.227788,2022-04-05,18:40:00,18:45:00,Lluvioso,Medio,Scooter,Metropolitano,,105
kxfb230420855,9,4.9,27.160832,78.011608,27.230832,78.081608,2022-02-18,21:15:00,21:30:00,Nublado,Congestion,Motocicleta,Metropolitano,,53
hwmm104541576,11,4.4,10.027014,76.308053,10.137014,76.418053,2022-02-12,21:45:00,21:55:00,Tormenta,Congestion,Motocicleta,Metropolitano,,210
qnwk753395424,13,4.9,30.890184,75.829615,31.000184,75.939615,2022-02-14,21:20:00,21:35:00,Soleado,Congestion,Motocicleta,Metropolitano,Juguetes,100
vvqg343205052,12,4.7,11.003681,76.975525,11.133681,77.105525,2022-03-02,22:45:00,22:55:00,,Bajo,Scooter,Metropolitano,,145
iuxj806937978,16,4.7,12.986047,80.218114,13.096047,80.328114,2022-04-04,20:10:00,20:20:00,Lluvioso,Congestion,Scooter,Urbano,Electrónicos,75
yyny933118563,9,4.7,11.006686,76.951736,11.056686,77.001736,2022-03-09,18:20:00,18:35:00,,Medio,Motocicleta,Metropolitano,,150
bwhs416644198,16,4.8,21.15276,72.778059,21.28276,72.908059,2022-03-12,20:40:00,20:45:00,,Congestion,Motocicleta,Metropolitano,,28
rfxd157515921,16,4.8,22.753839,75.897429,22.773839,75.917429,2022-04-01,10:00:00,10:05:00,Lluvioso,Bajo,Motocicleta,,,19
pgjt711137922,12,4.5,19.876106,75.340775,20.006106,75.470775,2022-02-18,22:30:00,22:40:00,Tormenta,Bajo,Motocicleta,Metropolitano,,75
fxir538138707,10,4.9,13.005801,80.250744,13.115801,80.360744,2022-03-23,21:50:00,22:05:00,Tormenta,Congestion,Motocicleta,Urbano,,250
kezq280741564,8,4.1,12.933298,77.614293,12.943298,77.624293,2022-03-05,11:50:00,11:55:00,Lluvioso,Alto,Motocicleta,Metropolitano,,205
dqha770938362,9,5.0,0.0,0.0,0.07,0.07,2022-03-27,17:25:00,17:35:00,,Medio,Motocicleta,Metropolitano,,185
biau131098726,8,4.7,0.0,0.0,0.06,0.06,2022-03-19,21:55:00,22:10:00,Nublado,Congestion,Scooter,Metropolitano,,140
zkun393659280,11,4.3,30.328174,78.049117,30.398174,78.119117,2022-02-16,18:40:00,18:55:00,Nublado,Medio,Scooter,Metropolitano,Cosméticos,175
lxwa140818117,17,4.5,12.978453,77.643685,13.048453,77.713685,2022-03-02,20:25:00,20:35:00,,Congestion,Motocicleta,Metropolitano,,135
uyid942578627,15,4.9,13.058616,80.264151,13.138616,80.344151,2022-03-02,21:45:00,21:50:00,,Congestion,Motocicleta,Metropolitano,,215
scqu849553683,12,4.5,26.911927,75.797282,26.971927,75.857282,2022-04-05,22:20:00,22:30:00,,Bajo,Scooter,,Libros,60
mctx146223837,11,4.7,-27.165108,78.015053,27.225108,78.075053,2022-02-13,20:55:00,21:10:00,Tormenta,Congestion,Scooter,Metropolitano,Ropa,155
cyko979976221,7,4.1,0.0,0.0,0.13,0.13,2022-02-14,21:35:00,21:40:00,Nublado,Congestion,Motocicleta,Metropolitano,Ropa,195
uesw387337499,11,4.4,22.307898,73.167788,22.417898,73.277788,2022-03-20,21:15:00,21:20:00,Lluvioso,Congestion,Motocicleta,Urbano,Libros,235
wowz415217997,8,4.5,21.170096,72.789122,21.220096,72.839122,2022-03-11,23:30:00,23:35:00,,Bajo,Motocicleta,Urbano,,130
uxsb403561931,9,4.9,30.905562,75.832841,30.995562,75.922841,2022-02-18,17:15:00,17:30:00,Nublado,Medio,,Metropolitano,,155
cyye995820696,8,3.8,26.849596,75.800512,26.989596,75.940512,2022-04-04,20:45:00,20:55:00,Tormenta,Congestion,Motocicleta,Metropolitano,Cosméticos,210
jbts229431770,8,4.9,11.003681,76.975525,11.043681,77.015525,2022-03-09,13:30:00,13:40:00,Nublado,Alto,Scooter,Metropolitano,Juguetes,125
iqbd216667101,8,4.4,27.163303,78.057044,27.243303,78.137044,2022-02-18,22:00:00,22:10:00,Tormenta,Congestion,Motocicleta,Metropolitano,Cosméticos,195
bszz787750715,17,4.9,21.157729,72.768726,21.247729,72.858726,2022-03-20,23:20:00,23:30:00,,Bajo,Scooter,,,105
eynm000731182,9,4.9,26.902328,75.794257,26.932328,75.824257,2022-03-26,18:35:00,18:40:00,,Medio,,Metropolitano,Juguetes,90
cdmn013747827,16,4.8,26.90519,75.810753,26.99519,75.900753,2022-03-29,20:40:00,20:55:00,Tormenta,Congestion,Scooter,Urbano,Electrónicos,110
fxuz549696901,13,4.8,17.428294,78.404423,17.448294,78.424423,2022-03-01,08:25:00,08:40:00,,Bajo,Motocicleta,Metropolitano,,115
jtpt648811611,7,4.0,12.316967,76.603067,12.446967,76.733067,2022-03-18,17:45:00,17:55:00,Lluvioso,Medio,Motocicleta,Metropolitano,,240
oxji736034406,12,4.5,12.975377,77.696664,13.055377,77.776664,2022-03-31,22:25:00,22:40:00,,Bajo,Scooter,Urbano,,65
rihr033620085,7,4.6,13.026286,80.275235,13.046286,80.295235,2022-03-30,11:30:00,11:40:00,Tormenta,Alto,Motocicleta,Metropolitano,,160
gczg917526696,15,4.9,12.323978,76.627961,12.453978,76.757961,2022-03-06,21:45:00,21:50:00,Tormenta,Congestion,,Urbano,,80
svpx912240732,10,5.0,11.025083,77.015393,11.055083,77.045393,2022-03-05,17:25:00,17:30:00,Nublado,Medio,,Urbano,,95
asgd164341326,16,4.8,12.933284,77.615428,12.953284,77.635428,2022-03-26,09:40:00,09:45:00,Soleado,Bajo,Motocicleta,Metropolitano,Electrónicos,90
xqcr834027606,13,5.0,26.492106,80.327797,26.562106,80.397797,2022-02-16,20:55:00,21:05:00,,Congestion,Motocicleta,Metropolitano,Deportes,135
dmrl564554163,13,4.5,19.003517,72.82765,19.073517,72.89765,2022-03-12,17:10:00,17:20:00,Soleado,Medio,Motocicleta,Urbano,Ropa,125
efrs776811164,11,5.0,10.994136,76.963303,11.024136,76.993303,2022-03-01,18:25:00,18:40:00,Lluvioso,Medio,Scooter,Metropolitano,,155
ljep947754095,13,4.6,17.440827,78.393391,17.510827,78.463391,2022-03-16,17:55:00,18:00:00,Soleado,Medio,Motocicleta,Metropolitano,,100
ljfy543933323,9,3.9,19.12663,72.829976,19.20663,72.909976,2022-03-29,19:55:00,20:10:00,,Congestion,Motocicleta,Metropolitano,Juguetes,190
fshk983313794,16,4.6,12.297954,76.665169,12.327954,76.695169,2022-03-05,23:00:00,23:05:00,,Bajo,Motocicleta,Metropolitano,,95
wypw496102732,9,4.7,0.0,0.0,0.03,0.03,2022-02-17,21:15:00,21:25:00,Soleado,Congestion,,Metropolitano,Deportes,85
ayns342721271,12,4.6,22.308096,73.167753,22.318096,73.177753,2022-03-13,10:40:00,10:55:00,Nublado,Bajo,Motocicleta,Urbano,Cosméticos,120
thym058259757,7,4.8,12.323194,76.630583,12.343194,76.650583,2022-03-13,11:20:00,11:25:00,,Alto,Scooter,Urbano,,130
lgzn457957462,10,4.8,17.450851,78.379347,17.510851,78.439347,2022-04-03,18:00:00,18:10:00,Tormenta,Medio,Motocicleta,Metropolitano,,140
qezt047211927,17,4.7,18.543626,73.905101,18.623626,73.985101,2022-03-23,17:10:00,17:15:00,Tormenta,Medio,Scooter,Urbano,,80
gzdo509306528,17,4.7,0.0,0.0,0.03,0.03,2022-03-01,18:25:00,18:35:00,,Medio,Motocicleta,Urbano,,85
ersz046238543,10,4.2,12.304569,76.643622,12.364569,76.703622,2022-03-13,23:10:00,23:15:00,,Bajo,Motocicleta,Urbano,Electrónicos,120
tgpw108094548,16,4.7,12.299524,76.64262,12.369524,76.71262,2022-03-29,17:15:00,17:30:00,,Medio,Motocicleta,Metropolitano,Ropa,120
inqt227293158,8,4.3,26.849596,75.800512,26.869596,75.820512,2022-03-15,11:55:00,12:05:00,Lluvioso,Alto,Scooter,Metropolitano,Ropa,170
mwyi621708115,17,4.8,19.003517,72.82765,19.013517,72.83765,2022-03-09,09:30:00,09:45:00,Nublado,Bajo,Motocicleta,Urbano,,80
hzpx007931304,10,4.9,21.160522,72.771477,21.210522,72.821477,2022-04-05,22:40:00,22:50:00,,Bajo,Motocicleta,Metropolitano,Electrónicos,130
gbab110045112,17,5.0,22.728163,75.884212,22.858163,76.014212,2022-04-02,17:10:00,17:15:00,,Medio,Motocicleta,Metropolitano,,125
hvpj165495397,10,4.6,22.31279,73.170283,22.38279,73.240283,2022-03-10,17:10:00,17:25:00,,Medio,Motocicleta,Metropolitano,Ropa,245
ceed295586354,15,4.6,12.98041,77.640489,13.06041,77.720489,2022-03-23,18:30:00,18:40:00,,Medio,,Urbano,,24
tonn051257985,9,4.7,0.0,0.0,0.02,0.02,2022-03-13,11:50:00,12:00:00,Tormenta,Alto,Scooter,Metropolitano,,160
erap841821582,12,4.6,19.131141,72.813074,19.16114,72.843074,2022-03-07,19:00:00,19:10:00,Soleado,Medio,Motocicleta,Metropolitano,,26
iavt937545530,11,4.9,17.433809,78.386744,17.523809,78.476744,2022-03-18,23:55:00,00:10:00,Tormenta,Bajo,Scooter,Metropolitano,,120
trka856987401,13,4.6,17.428294,78.404423,17.558294,78.534423,2022-03-31,19:45:00,19:50:00,Lluvioso,Congestion,,Metropolitano,Juguetes,80
lcgk008504983,17,4.7,26.766536,75.837333,26.896536,75.967333,2022-04-04,20:30:00,20:40:00,,Congestion,Scooter,Metropolitano,,135
zqro449286965,7,4.9,19.879631,75.323403,19.899631,75.343403,2022-02-17,11:10:00,11:15:00,,Alto,Motocicleta,Metropolitano,,125
syeh579470089,11,4.7,13.026286,80.275235,13.046286,80.295235,2022-03-26,09:00:00,09:10:00,Nublado,Bajo,Motocicleta,Metropolitano,,130
zhab316861798,17,4.5,19.091458,72.827808,19.151458,72.887808,2022-03-28,19:30:00,19:35:00,Tormenta,Congestion,Scooter,Urbano,,125
qqjl805129936,9,5.0,26.849596,75.800512,26.859596,75.810512,2022-03-15,08:20:00,08:25:00,,Bajo,Scooter,Urbano,,15
weco669309017,13,4.8,12.934179,77.615797,12.954179,77.635797,2022-03-17,11:00:00,11:05:00,Soleado,Bajo,Scooter,Urbano,,90
zbel647135442,11,4.5,18.520016,73.830547,18.570016,73.880547,2022-03-09,20:30:00,20:35:00,,Congestion,Motocicleta,Metropolitano,Electrónicos,150
emwe467794784,7,4.4,12.986047,80.218114,13.096047,80.328114,2022-04-02,19:45:00,20:00:00,Nublado,Congestion,Scooter,Metropolitano,Juguetes,230
xznm347660092,12,4.7,21.170798,72.790489,21.280798,72.900489,2022-03-29,22:25:00,22:30:00,,Bajo,Motocicleta,Metropolitano,,24
nyfh224947388,11,4.4,18.563934,73.915367,18.603935,73.955367,2022-03-05,16:00:00,16:05:00,Tormenta,Medio,Motocicleta,Metropolitano,,37
uvri048682496,16,4.6,22.760072,75.892574,22.850072,75.982574,2022-03-29,21:30:00,21:35:00,,Congestion,Motocicleta,Metropolitano,,135
bbws342212288,17,4.8,19.12663,72.829976,19.16663,72.869976,2022-03-05,15:25:00,15:35:00,,Medio,Scooter,,Ropa,135
wsoh266827723,11,4.2,22.761226,75.887522,22.821226,75.947522,2022-03-05,17:25:00,17:35:00,,Medio,,Metropolitano,,160
leff787822709,8,4.6,19.178321,72.834715,19.198321,72.854715,2022-03-13,11:45:00,12:00:00,Lluvioso,Alto,,Urbano,Libros,140
talu198958493,17,4.5,21.149834,72.778666,21.199834,72.828666,2022-03-03,20:15:00,20:20:00,Tormenta,Congestion,Motocicleta,Metropolitano,,145
anfx475383342,13,4.5,26.88842,75.800689,26.89842,75.810689,2022-03-03,10:25:00,10:35:00,Tormenta,Bajo,Motocicleta,Metropolitano,Electrónicos,135
eddt314765083,16,4.9,12.297954,76.665169,12.307954,76.675169,2022-03-24,08:25:00,08:30:00,Nublado,Bajo,Motocicleta,Metropolitano,Ropa,55
pcyt916802893,17,4.7,17.458998,78.500366,17.518998,78.560366,2022-03-15,17:15:00,17:20:00,Nublado,Medio,Motocicleta,Urbano,,13
ungk686699285,10,4.8,23.354422,85.3329,23.484422,85.4629,2022-03-12,22:45:00,22:50:00,,Bajo,Scooter,Metropolitano,,135
jgcy113446649,8,4.8,13.044694,80.26147,13.084694,80.30147,2022-03-13,12:35:00,12:40:00,,Alto,Scooter,Metropolitano,,125
ronf620294989,11,4.5,23.416792,85.316842,23.456792,85.356842,2022-04-05,12:20:00,12:25:00,Nublado,Alto,Motocicleta,Metropolitano,,135
hoxq128553542,10,4.9,18.520016,73.830547,18.630016,73.940547,2022-03-02,22:55:00,23:05:00,Soleado,Bajo,Scooter,Metropolitano,,26
pmtg425435413,10,3.9,22.722634,75.886959,22.812634,75.976959,2022-03-08,17:25:00,17:30:00,,Medio,,Metropolitano,,160
qefg170628671,10,4.5,22.745536,75.893106,22.765536,75.913106,2022-03-21,10:35:00,10:45:00,,Bajo,Motocicleta,Metropolitano,,125
bdlk287272047,11,4.6,0.0,0.0,0.03,0.03,2022-03-24,21:45:00,22:00:00,Lluvioso,Congestion,Motocicleta,Metropolitano,,160
iqem237229463,10,4.7,12.304569,76.643622,12.354569,76.693622,2022-03-11,19:50:00,20:05:00,Soleado,Congestion,Motocicleta,Metropolitano,Cosméticos,145
zazf712069296,14,4.6,21.175104,72.804342,21.245104,72.874342,2022-03-10,19:30:00,19:35:00,Nublado,Congestion,Scooter,Metropolitano,,160
